"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","All","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","11.40%","%","1548834","13573302","11.70%","11.20%"
"% of individuals inactive","White","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14%","%","806715","5780277.5","14.40%","13.60%"
"% of individuals inactive","Mixed","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","17.90%","%","13481.5","75295","25%","10.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21.40%","%","55590","259564","25.40%","17.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.70%","%","21489.5","136812.5","20.80%","10.70%"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","28.80%","%","18397.5","63852","37.70%","19.90%"
"% of individuals inactive","Other than White ","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","20.30%","%","108958.5","535523.5","23.10%","17.60%"
"% of individuals inactive","Unreported","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.50%","%","918159","6323359","14.90%","14.10%"
"% of individuals inactive","White","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","19.70%","%","1160563","5899728.5","20.10%","19.20%"
"% of individuals inactive","Mixed","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","33.40%","%","20571.5","61647","42.70%","24%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","32%","%","84591","264279","36.30%","27.70%"
"% of individuals inactive","Black or Black British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","22.80%","%","35224.5","154522.5","28.30%","17.30%"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27%","%","15239.5","56512","36%","17.90%"
"% of individuals inactive","Other than White ","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","29%","%","155626.5","536960.5","32%","26%"
"% of individuals inactive","Unreported","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.50%","%","1317781","6443623","20.90%","20%"
"% of individuals inactive","White","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24.80%","%","981275","3961402","25.40%","24.20%"
"% of individuals inactive","Mixed","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","31.70%","%","13652","43057","42.90%","20.50%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","36.10%","%","70570","195460","41.30%","30.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","28.60%","%","31246","109063","35.80%","21.50%"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","38.50%","%","18994","49379","49.30%","27.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.90%","%","134462","396959","37.60%","30.20%"
"% of individuals inactive","Unreported","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","25.60%","%","1116574","4362390","26.20%","25%"
"% of individuals inactive","White","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","19.40%","%","356167","1831223","20.30%","18.60%"
"% of individuals inactive","Mixed","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","31.10%","%","88981","285776","35.30%","27%"
"% of individuals inactive","Black or Black British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","24.60%","%","24553","99670","31.60%","17.60%"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","29.70%","%","42409","142879","35.60%","23.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","29%","%","159132","548603","32%","26%"
"% of individuals inactive","Unreported","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","21.70%","%","516052","2382413","22.40%","20.90%"
"% of individuals inactive","White","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","50.10%","%","1400283","2797165","50.90%","49.30%"
"% of individuals inactive","Mixed","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","62.60%","%","20311","32429","75.70%","49.60%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","57%","%","185805","325960","61%","53%"
"% of individuals inactive","Black or Black British","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","54.20%","%","55808","102913","62%","46.50%"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","54.10%","%","55518","102650","61.50%","46.70%"
